anonymous_query_id,query_id,node_id,scenario,gt,nicad_pred,proposed_pred,high_confidence_source_mapping
Q0295,Q6K00475,Q6K00475_N04,TEST_MIXED_2K1U,FMOD0077,FMOD0077,FMOD0077,False
Q0296,Q6K00476,Q6K00476_N01,TEST_MIXED_2K1U,FMOD0040,FMOD0040,UNKNOWN,False
Q0296,Q6K00476,Q6K00476_N02,TEST_MIXED_2K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0296,Q6K00476,Q6K00476_N05,TEST_MIXED_2K1U,FMOD0016,UNKNOWN,FMOD0016,True
Q0296,Q6K00476,Q6K00476_N06,TEST_MIXED_2K1U,FMOD0040,FMOD0040,UNKNOWN,False
Q0296,Q6K00476,Q6K00476_N07,TEST_MIXED_2K1U,FMOD0016,UNKNOWN,UNKNOWN,True
Q0297,Q6K00477,Q6K00477_N01,TEST_MIXED_2K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0297,Q6K00477,Q6K00477_N07,TEST_MIXED_2K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0298,Q6K00478,Q6K00478_N01,TEST_MIXED_2K1U,FMOD0099,UNKNOWN,FMOD0099,True
Q0298,Q6K00478,Q6K00478_N03,TEST_MIXED_2K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0298,Q6K00478,Q6K00478_N04,TEST_MIXED_2K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0299,Q6K00479,Q6K00479_N02,TEST_MIXED_2K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0299,Q6K00479,Q6K00479_N04,TEST_MIXED_2K1U,FMOD0022,FMOD0022,FMOD0022,False
Q0299,Q6K00479,Q6K00479_N05,TEST_MIXED_2K1U,FMOD0022,FMOD0022,FMOD0022,False
Q0299,Q6K00479,Q6K00479_N06,TEST_MIXED_2K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0300,Q6K00480,Q6K00480_N01,TEST_MIXED_2K1U,FMOD0099,FMOD0099,FMOD0099,True
Q0300,Q6K00480,Q6K00480_N02,TEST_MIXED_2K1U,FMOD0005,UNKNOWN,FMOD0005,False
Q0300,Q6K00480,Q6K00480_N03,TEST_MIXED_2K1U,FMOD0005,UNKNOWN,FMOD0005,False
Q0301,Q6K00481,Q6K00481_N03,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0301,Q6K00481,Q6K00481_N04,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0301,Q6K00481,Q6K00481_N05,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0301,Q6K00481,Q6K00481_N06,TEST_UNKNOWN_K1,UNKNOWN,FMOD0014,UNKNOWN,False
Q0301,Q6K00481,Q6K00481_N07,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0302,Q6K00482,Q6K00482_N01,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0302,Q6K00482,Q6K00482_N03,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0302,Q6K00482,Q6K00482_N05,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0302,Q6K00482,Q6K00482_N06,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0302,Q6K00482,Q6K00482_N07,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0303,Q6K00483,Q6K00483_N01,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0303,Q6K00483,Q6K00483_N03,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0303,Q6K00483,Q6K00483_N04,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0303,Q6K00483,Q6K00483_N06,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0303,Q6K00483,Q6K00483_N07,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0305,Q6K00485,Q6K00485_N01,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,FMOD0069,False
Q0305,Q6K00485,Q6K00485_N02,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0305,Q6K00485,Q6K00485_N04,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0305,Q6K00485,Q6K00485_N05,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0305,Q6K00485,Q6K00485_N07,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0306,Q6K00486,Q6K00486_N02,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0306,Q6K00486,Q6K00486_N03,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0306,Q6K00486,Q6K00486_N04,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0306,Q6K00486,Q6K00486_N06,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0306,Q6K00486,Q6K00486_N07,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0307,Q6K00487,Q6K00487_N01,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0307,Q6K00487,Q6K00487_N02,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0307,Q6K00487,Q6K00487_N04,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0307,Q6K00487,Q6K00487_N06,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0308,Q6K00488,Q6K00488_N01,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0308,Q6K00488,Q6K00488_N02,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0308,Q6K00488,Q6K00488_N04,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0308,Q6K00488,Q6K00488_N05,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0308,Q6K00488,Q6K00488_N07,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0309,Q6K00489,Q6K00489_N01,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0309,Q6K00489,Q6K00489_N03,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0309,Q6K00489,Q6K00489_N04,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0309,Q6K00489,Q6K00489_N05,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0309,Q6K00489,Q6K00489_N07,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,FMOD0015,False
Q0310,Q6K00490,Q6K00490_N01,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,True
Q0310,Q6K00490,Q6K00490_N03,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,True
Q0310,Q6K00490,Q6K00490_N04,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,True
Q0310,Q6K00490,Q6K00490_N05,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,True
Q0310,Q6K00490,Q6K00490_N07,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,True
Q0313,Q6K00493,Q6K00493_N01,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0313,Q6K00493,Q6K00493_N04,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0313,Q6K00493,Q6K00493_N05,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,FMOD0015,False
Q0313,Q6K00493,Q6K00493_N06,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0313,Q6K00493,Q6K00493_N07,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0315,Q6K00495,Q6K00495_N01,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0315,Q6K00495,Q6K00495_N02,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,FMOD0083,False
Q0315,Q6K00495,Q6K00495_N03,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,FMOD0083,False
Q0315,Q6K00495,Q6K00495_N04,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0315,Q6K00495,Q6K00495_N05,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0316,Q6K00496,Q6K00496_N01,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,True
Q0316,Q6K00496,Q6K00496_N03,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,True
Q0316,Q6K00496,Q6K00496_N04,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,True
Q0316,Q6K00496,Q6K00496_N05,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,True
Q0316,Q6K00496,Q6K00496_N06,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,True
Q0317,Q6K00497,Q6K00497_N01,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0317,Q6K00497,Q6K00497_N02,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0317,Q6K00497,Q6K00497_N03,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0317,Q6K00497,Q6K00497_N04,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0317,Q6K00497,Q6K00497_N07,TEST_UNKNOWN_K1,UNKNOWN,FMOD0014,UNKNOWN,False
Q0318,Q6K00498,Q6K00498_N01,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0318,Q6K00498,Q6K00498_N03,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0318,Q6K00498,Q6K00498_N04,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0318,Q6K00498,Q6K00498_N06,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0318,Q6K00498,Q6K00498_N07,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0319,Q6K00499,Q6K00499_N02,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0319,Q6K00499,Q6K00499_N03,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,FMOD0005,False
Q0319,Q6K00499,Q6K00499_N04,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0319,Q6K00499,Q6K00499_N06,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0319,Q6K00499,Q6K00499_N07,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0320,Q6K00500,Q6K00500_N02,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,FMOD0035,True
Q0320,Q6K00500,Q6K00500_N03,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,FMOD0035,True
Q0320,Q6K00500,Q6K00500_N04,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,True
Q0320,Q6K00500,Q6K00500_N05,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,True
Q0320,Q6K00500,Q6K00500_N07,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,True
Q0322,Q6K00502,Q6K00502_N01,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0322,Q6K00502,Q6K00502_N03,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0322,Q6K00502,Q6K00502_N04,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0322,Q6K00502,Q6K00502_N06,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0322,Q6K00502,Q6K00502_N07,TEST_UNKNOWN_K1,UNKNOWN,FMOD0005,UNKNOWN,False
Q0323,Q6K00503,Q6K00503_N01,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0323,Q6K00503,Q6K00503_N02,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0323,Q6K00503,Q6K00503_N03,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0323,Q6K00503,Q6K00503_N04,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0323,Q6K00503,Q6K00503_N05,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0325,Q6K00505,Q6K00505_N01,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0325,Q6K00505,Q6K00505_N02,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0325,Q6K00505,Q6K00505_N03,TEST_UNKNOWN_K1,UNKNOWN,FMOD0005,UNKNOWN,False
Q0325,Q6K00505,Q6K00505_N04,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0325,Q6K00505,Q6K00505_N05,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0326,Q6K00506,Q6K00506_N02,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0326,Q6K00506,Q6K00506_N03,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0326,Q6K00506,Q6K00506_N04,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0326,Q6K00506,Q6K00506_N06,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0326,Q6K00506,Q6K00506_N07,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0328,Q6K00508,Q6K00508_N02,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0328,Q6K00508,Q6K00508_N03,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0328,Q6K00508,Q6K00508_N05,TEST_UNKNOWN_K1,UNKNOWN,FMOD0014,UNKNOWN,False
Q0328,Q6K00508,Q6K00508_N06,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0328,Q6K00508,Q6K00508_N07,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0329,Q6K00509,Q6K00509_N02,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,True
Q0329,Q6K00509,Q6K00509_N03,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,True
Q0329,Q6K00509,Q6K00509_N04,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,True
Q0329,Q6K00509,Q6K00509_N06,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,True
Q0329,Q6K00509,Q6K00509_N07,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,True
Q0330,Q6K00510,Q6K00510_N01,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0330,Q6K00510,Q6K00510_N03,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0330,Q6K00510,Q6K00510_N04,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0330,Q6K00510,Q6K00510_N06,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0330,Q6K00510,Q6K00510_N07,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0332,Q6K00512,Q6K00512_N02,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,True
Q0332,Q6K00512,Q6K00512_N03,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,True
Q0332,Q6K00512,Q6K00512_N04,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,True
Q0332,Q6K00512,Q6K00512_N05,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,FMOD0035,True
Q0332,Q6K00512,Q6K00512_N06,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,FMOD0035,True
Q0333,Q6K00513,Q6K00513_N01,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0333,Q6K00513,Q6K00513_N03,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0333,Q6K00513,Q6K00513_N04,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,FMOD0004,False
Q0333,Q6K00513,Q6K00513_N06,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,FMOD0110,False
Q0333,Q6K00513,Q6K00513_N07,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0335,Q6K00515,Q6K00515_N01,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0335,Q6K00515,Q6K00515_N02,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0335,Q6K00515,Q6K00515_N03,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0335,Q6K00515,Q6K00515_N04,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0335,Q6K00515,Q6K00515_N05,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0337,Q6K00517,Q6K00517_N01,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0337,Q6K00517,Q6K00517_N03,TEST_UNKNOWN_K1,UNKNOWN,FMOD0005,UNKNOWN,False
Q0337,Q6K00517,Q6K00517_N04,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0337,Q6K00517,Q6K00517_N05,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0337,Q6K00517,Q6K00517_N07,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0338,Q6K00518,Q6K00518_N01,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,FMOD0035,True
Q0338,Q6K00518,Q6K00518_N02,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,True
Q0338,Q6K00518,Q6K00518_N03,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,True
Q0338,Q6K00518,Q6K00518_N05,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,True
Q0338,Q6K00518,Q6K00518_N06,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,True
Q0339,Q6K00519,Q6K00519_N01,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,True
Q0339,Q6K00519,Q6K00519_N02,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,FMOD0119,True
Q0339,Q6K00519,Q6K00519_N03,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,FMOD0119,True
Q0339,Q6K00519,Q6K00519_N05,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,True
Q0339,Q6K00519,Q6K00519_N06,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,True
Q0340,Q6K00520,Q6K00520_N02,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0340,Q6K00520,Q6K00520_N03,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0340,Q6K00520,Q6K00520_N05,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0340,Q6K00520,Q6K00520_N06,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0340,Q6K00520,Q6K00520_N07,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0342,Q6K00522,Q6K00522_N01,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0342,Q6K00522,Q6K00522_N02,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0342,Q6K00522,Q6K00522_N03,TEST_UNKNOWN_K1,UNKNOWN,FMOD0005,UNKNOWN,False
Q0342,Q6K00522,Q6K00522_N05,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0342,Q6K00522,Q6K00522_N07,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0343,Q6K00523,Q6K00523_N01,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0343,Q6K00523,Q6K00523_N03,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0343,Q6K00523,Q6K00523_N04,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0343,Q6K00523,Q6K00523_N05,TEST_UNKNOWN_K1,UNKNOWN,FMOD0005,UNKNOWN,False
Q0343,Q6K00523,Q6K00523_N06,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0344,Q6K00524,Q6K00524_N01,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0344,Q6K00524,Q6K00524_N02,TEST_UNKNOWN_K1,UNKNOWN,FMOD0014,FMOD0035,False
Q0344,Q6K00524,Q6K00524_N03,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0344,Q6K00524,Q6K00524_N04,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0344,Q6K00524,Q6K00524_N07,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0348,Q6K00528,Q6K00528_N01,TEST_UNKNOWN_K1,UNKNOWN,FMOD0014,UNKNOWN,False
Q0348,Q6K00528,Q6K00528_N02,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0348,Q6K00528,Q6K00528_N04,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0348,Q6K00528,Q6K00528_N05,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0348,Q6K00528,Q6K00528_N06,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0350,Q6K00530,Q6K00530_N01,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0350,Q6K00530,Q6K00530_N03,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0350,Q6K00530,Q6K00530_N04,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0350,Q6K00530,Q6K00530_N06,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0350,Q6K00530,Q6K00530_N07,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,FMOD0069,False
Q0351,Q6K00531,Q6K00531_N01,TEST_UNKNOWN_K1,UNKNOWN,FMOD0005,UNKNOWN,False
Q0351,Q6K00531,Q6K00531_N03,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0351,Q6K00531,Q6K00531_N04,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0351,Q6K00531,Q6K00531_N05,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0351,Q6K00531,Q6K00531_N06,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0352,Q6K00532,Q6K00532_N01,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0352,Q6K00532,Q6K00532_N02,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,FMOD0069,False
Q0352,Q6K00532,Q6K00532_N03,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0352,Q6K00532,Q6K00532_N05,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0352,Q6K00532,Q6K00532_N07,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0353,Q6K00533,Q6K00533_N02,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0353,Q6K00533,Q6K00533_N03,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0353,Q6K00533,Q6K00533_N04,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0353,Q6K00533,Q6K00533_N05,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0353,Q6K00533,Q6K00533_N06,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0354,Q6K00534,Q6K00534_N02,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0354,Q6K00534,Q6K00534_N04,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0354,Q6K00534,Q6K00534_N05,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0354,Q6K00534,Q6K00534_N06,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0354,Q6K00534,Q6K00534_N07,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0357,Q6K00537,Q6K00537_N01,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0357,Q6K00537,Q6K00537_N03,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0357,Q6K00537,Q6K00537_N05,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0357,Q6K00537,Q6K00537_N07,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0358,Q6K00538,Q6K00538_N02,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0358,Q6K00538,Q6K00538_N03,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0358,Q6K00538,Q6K00538_N04,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0358,Q6K00538,Q6K00538_N05,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0358,Q6K00538,Q6K00538_N06,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0359,Q6K00539,Q6K00539_N01,TEST_UNKNOWN_K1,UNKNOWN,UNKNOWN,FMOD0035,False
